File name,Method,PSNR,SSIM,BPP
4.2.03.tiff,Oliveira propose,"[21.23365205248777, 22.834000021275767, 23.69162710863624, 24.447266791394746, 24.857706993445447, 25.37756252942883, 25.861333934785442, 26.43966365622051, 26.893910422192366, 27.069025866585, 27.55885893103459, 28.303614572437045, 29.008630166812978, 29.44754393613682, 30.159694021490672, 32.18929925664489, 33.64197384767327, 36.97096253380203, 42.43605053652004]","[0.5433336148691851, 0.6815284836069062, 0.7392645208265312, 0.7806276987859696, 0.7995810704900759, 0.8212473109485667, 0.8375654290716803, 0.8539692972442875, 0.8663340231946398, 0.8710482221271224, 0.8824101326154052, 0.8963605648007209, 0.9081120649583672, 0.9158614855190492, 0.9253646009244432, 0.9450775863784336, 0.9585163315332843, 0.9764769092669077, 0.9921089834954706]","[0.32977294921875, 0.670562744140625, 0.941680908203125, 1.17987060546875, 1.34197998046875, 1.547576904296875, 1.717864990234375, 1.8834228515625, 2.056640625, 2.1326904296875, 2.303314208984375, 2.56982421875, 2.79962158203125, 2.979644775390625, 3.2144775390625, 3.786102294921875, 4.25048828125, 5.131439208984375, 6.231597900390625]"
4.2.03.tiff,Brahimi propose,"[19.51310044143051, 21.217589525102248, 21.77096960463713, 23.154262315783328, 23.305005078846214, 23.865310019280493, 24.861492463558644, 25.280106840942654, 25.441215194080407, 25.713150289522414, 26.075896206240337, 26.820720194946134, 27.50138458488992, 28.43681824277011, 28.903791920704993, 30.40668652795473, 32.76033855186762, 35.00080209851189, 40.39291361362692]","[0.34621253258372464, 0.5415143672839764, 0.6023770142177711, 0.6978885271303432, 0.7066382661218797, 0.7439686588460407, 0.7922842992398249, 0.8087493746305708, 0.813783584281612, 0.8208094289127555, 0.8350567974291545, 0.8570501220309819, 0.8776283315355292, 0.8943263633139223, 0.9021237517117291, 0.9269891208469255, 0.9495673117345942, 0.9675984133795672, 0.9882689072162744]","[0.16070556640625, 0.352386474609375, 0.5130615234375, 0.814910888671875, 0.853546142578125, 1.0699462890625, 1.405853271484375, 1.5625, 1.61236572265625, 1.67596435546875, 1.84613037109375, 2.11456298828125, 2.437530517578125, 2.700103759765625, 2.855377197265625, 3.44647216796875, 4.106048583984375, 4.866912841796875, 6.08831787109375]"
4.2.04.tiff,DCT,"[27.105147042535656, 30.182127499762217, 31.667257894459485, 32.643855617469036, 33.36777579812303, 33.92881413952959, 34.39814070010066, 34.76596561073212, 35.130311367892034, 35.43407275121533, 35.73004297729167, 36.070862576778524, 36.4735908912315, 36.93771498565838, 37.4395569811571, 38.144853106317036, 39.04456638937918, 40.46561809528021, 43.65304613856835]","[0.7229324514742299, 0.8143766787555875, 0.8507096276214436, 0.8715781820034519, 0.8857844374624668, 0.8954693185069786, 0.9032397805167153, 0.9091630850337848, 0.914551450160685, 0.9187443230856162, 0.9226415294339237, 0.9269012394659387, 0.931666965560841, 0.9366790461840014, 0.9415062335774009, 0.9479366351562434, 0.9551718232669091, 0.9650842153560829, 0.981200807580588]","[0.2186279296875, 0.326629638671875, 0.420135498046875, 0.502288818359375, 0.578369140625, 0.650543212890625, 0.718292236328125, 0.777008056640625, 0.84234619140625, 0.90093994140625, 0.962921142578125, 1.039337158203125, 1.138458251953125, 1.263702392578125, 1.401763916015625, 1.619232177734375, 1.939605712890625, 2.47784423828125, 3.69720458984375]"
4.2.04.tiff,Oliveira propose,"[26.73620252625648, 28.90270655367757, 29.872100764225024, 30.706545079857502, 31.15738662670214, 31.745370689359966, 32.30902831774969, 32.76031545980209, 33.16700012753502, 33.276541086809935, 33.565742549310485, 34.064578954161846, 34.83609088418157, 35.27719298014418, 35.72943921942563, 36.65655527083203, 37.83204455123038, 39.72780027606837, 43.31769237694579]","[0.7125010198959929, 0.7919603836358614, 0.824491847854113, 0.8468168564729467, 0.8585105683292533, 0.8705080059972047, 0.878808513873971, 0.8872406352202201, 0.8937599406690302, 0.8965175751781115, 0.9019783212736139, 0.9093070149811352, 0.9179916743567912, 0.9227368769787185, 0.927567874002977, 0.9368884207459199, 0.9478997254269693, 0.961384197094055, 0.9798257143322984]","[0.20562744140625, 0.31439208984375, 0.424102783203125, 0.502593994140625, 0.57977294921875, 0.67889404296875, 0.75531005859375, 0.81829833984375, 0.89990234375, 0.94091796875, 1.038848876953125, 1.19110107421875, 1.298675537109375, 1.41790771484375, 1.53302001953125, 1.81207275390625, 2.193084716796875, 2.815338134765625, 4.010650634765625]"
4.2.04.tiff,Brahimi propose,"[23.549612067014444, 26.562561449926548, 27.569510613734355, 29.159001809913477, 29.29627481803218, 30.182717519399553, 31.24522945967979, 31.564905173223885, 31.69285436055437, 31.809840912434467, 32.33346015696433, 33.05206357805012, 33.641777683696695, 34.092065655606454, 34.39058534749972, 35.70775226352284, 36.87450967275331, 38.69343014590012, 42.27850525659744]","[0.6056786242449272, 0.6999572596482639, 0.7415531792193951, 0.788279289981544, 0.7904701532747045, 0.8227661786605188, 0.8482567479815297, 0.8530895872530063, 0.8546346989048855, 0.8560370055716552, 0.8695992997900331, 0.8863468325473614, 0.8956878787233558, 0.9008037388576121, 0.9038386636928808, 0.9236997301205752, 0.9371426682095334, 0.9552460440343152, 0.9767219407003026]","[0.151123046875, 0.216644287109375, 0.294097900390625, 0.36260986328125, 0.373016357421875, 0.48065185546875, 0.581390380859375, 0.62213134765625, 0.63507080078125, 0.649444580078125, 0.746978759765625, 0.86968994140625, 1.00103759765625, 1.080169677734375, 1.129180908203125, 1.497222900390625, 1.874420166015625, 2.576629638671875, 3.92974853515625]"
4.2.05.tiff,DCT,"[26.435275381200988, 29.603798201490278, 31.283621923966365, 32.40888770904631, 33.293644280837704, 33.99805258765932, 34.58064626667521, 35.02010341542857, 35.44927705814142, 35.83319708464678, 36.20467351483477, 36.612592765696434, 37.10797168569759, 37.67574229101267, 38.30593509772606, 39.17166407644036, 40.261825721322694, 41.93815983996465, 45.20655516132028]","[0.763096287981035, 0.8406149545866309, 0.8768226367145686, 0.8967516517936448, 0.9095415703499975, 0.9204189005928606, 0.9283151942552723, 0.9334924906598998, 0.9382412941160506, 0.9431751333480992, 0.9466758799746599, 0.950590217220949, 0.9550200708203234, 0.9590917291524195, 0.9630603412202996, 0.9679616267041802, 0.9732196362423123, 0.9795583256000923, 0.9880084747617254]","[0.251220703125, 0.3740234375, 0.476959228515625, 0.566741943359375, 0.649688720703125, 0.721710205078125, 0.792083740234375, 0.849090576171875, 0.91546630859375, 0.97198486328125, 1.03045654296875, 1.103485107421875, 1.191314697265625, 1.303314208984375, 1.427520751953125, 1.6158447265625, 1.8878173828125, 2.34051513671875, 3.280487060546875]"
4.2.05.tiff,Oliveira propose,"[25.93489470559872, 28.37484307826945, 29.447848049029524, 30.488956455014904, 30.920502495208527, 31.670940581706184, 32.26954209575752, 32.872215461077936, 33.27404756995024, 33.399854970934854, 33.809482975420394, 34.377921655485814, 35.13834459905145, 35.731489538836165, 36.16368126789857, 37.2870635295512, 38.65323341626711, 40.760613315451735, 44.42118062978643]","[0.7537112257078926, 0.8276027946971081, 0.8535407736581181, 0.8805279813876554, 0.8886473043103784, 0.901579098453348, 0.9088898233374155, 0.9170795843731974, 0.9216967901914906, 0.9241753965680046, 0.9303053365009939, 0.9362029366144486, 0.9427500304490998, 0.9471126026770762, 0.9497826959166922, 0.9572411798925364, 0.965767443014591, 0.9745462764450117, 0.9853613178754441]","[0.243408203125, 0.37060546875, 0.475555419921875, 0.572479248046875, 0.644439697265625, 0.75018310546875, 0.82196044921875, 0.8841552734375, 0.956207275390625, 1.006439208984375, 1.09979248046875, 1.230224609375, 1.3243408203125, 1.430084228515625, 1.530059814453125, 1.778594970703125, 2.1024169921875, 2.62646484375, 3.595977783203125]"
4.2.05.tiff,Brahimi propose,"[22.82680360197988, 26.110698189578102, 26.956949913076773, 28.889209219552036, 29.0415856882338, 29.84038594013823, 31.215253908793148, 31.629681067886303, 31.746844146717436, 31.848691218771414, 32.311957705861644, 33.052151880562505, 33.89388696999049, 34.44766541537063, 34.77261194681441, 36.145843433760646, 37.52867393451725, 39.52557330799334, 43.340240318662055]","[0.6669609639957207, 0.7544774525966278, 0.7828425617834727, 0.8279359980321227, 0.8294551989629307, 0.8513640748085648, 0.8807774803243975, 0.8865253708754852, 0.8875920751152513, 0.8883408844352148, 0.8972074617782614, 0.9123872898190132, 0.9222148772970635, 0.9271314364003361, 0.9289740578345743, 0.9444870315223964, 0.9560067851368451, 0.9691469344429142, 0.9839049100623468]","[0.173187255859375, 0.2603759765625, 0.322418212890625, 0.420989990234375, 0.432525634765625, 0.518768310546875, 0.642852783203125, 0.697418212890625, 0.70989990234375, 0.720367431640625, 0.796783447265625, 0.906585693359375, 1.047088623046875, 1.126983642578125, 1.172088623046875, 1.489471435546875, 1.798187255859375, 2.400360107421875, 3.552642822265625]"
4.2.06.tiff,DCT,"[24.868935528701176, 27.499454661022323, 28.812939015420326, 29.669980835665086, 30.2951489446873, 30.769107944328532, 31.168965622172266, 31.477181418573586, 31.776549973550438, 32.0312285239624, 32.27658255699477, 32.56385513836409, 32.88575040308292, 33.28429656866395, 33.73706087740239, 34.43046843307687, 35.50632990761055, 37.66460142713051, 42.76942923745913]","[0.6888180858304899, 0.7713929910697935, 0.810544780704641, 0.8321845328068798, 0.8480826491933551, 0.8591805218260559, 0.8681612428395507, 0.8743352959261309, 0.8807177960582485, 0.8856396576179303, 0.8901228199054656, 0.8950461881346694, 0.9006965942487708, 0.9069291436644333, 0.9135023565395286, 0.9231386038244584, 0.9367230448185795, 0.9576617466548509, 0.9844634152111414]","[0.29901123046875, 0.47906494140625, 0.629974365234375, 0.753570556640625, 0.87249755859375, 0.9755859375, 1.07379150390625, 1.1546630859375, 1.242950439453125, 1.32037353515625, 1.401611328125, 1.508087158203125, 1.627655029296875, 1.784820556640625, 1.959197998046875, 2.242767333984375, 2.667205810546875, 3.439178466796875, 4.903411865234375]"
4.2.06.tiff,Oliveira propose,"[24.374447410980814, 26.312941015786393, 27.236568756166818, 28.060479469594036, 28.443996637579332, 29.071739560047185, 29.48956020558541, 30.03252694460803, 30.370602680779058, 30.471395262698778, 30.806921267971994, 31.296579028323066, 31.944843832888488, 32.3972854015616, 32.80803431207205, 33.86620017602195, 35.087162922881575, 37.585328819925266, 42.69657496981519]","[0.6720066663408372, 0.7476292753746898, 0.7794792364282941, 0.8086283634936872, 0.8207331780730238, 0.8347203573561012, 0.8441154790924525, 0.8545306442026446, 0.8617351350553221, 0.8648048527935691, 0.8723480667711562, 0.8808899815167808, 0.8901265480691462, 0.8968697493274511, 0.9022671816453962, 0.9168009406881931, 0.9329788766071094, 0.9563446525749173, 0.9839724214131851]","[0.289093017578125, 0.474853515625, 0.626434326171875, 0.769012451171875, 0.8704833984375, 1.01220703125, 1.11279296875, 1.215301513671875, 1.323577880859375, 1.38201904296875, 1.5072021484375, 1.688385009765625, 1.83685302734375, 1.986907958984375, 2.1348876953125, 2.50555419921875, 2.9508056640625, 3.79925537109375, 5.14678955078125]"
4.2.06.tiff,Brahimi propose,"[21.70313983439041, 24.2971856150535, 25.12654724174012, 26.747246982466155, 26.87213227100485, 27.539184195967632, 28.680632900772128, 29.043724146325335, 29.142320900171782, 29.254887540360333, 29.648269798524126, 30.21761011260263, 30.957946080509565, 31.490328349687196, 31.81532828300227, 33.0515257464361, 34.38790803393771, 36.31477400092818, 40.861938803433134]","[0.5594587494987296, 0.6613750143787817, 0.6972804374960028, 0.7499446624382804, 0.7522287623794314, 0.7800568997393645, 0.8133540161257667, 0.8213238072843492, 0.8230806546796674, 0.8248505328859583, 0.83696406064685, 0.8529131761253851, 0.8692619511086871, 0.8780911317995437, 0.8825715429110571, 0.9049104067497786, 0.9237153007589807, 0.9468557708648753, 0.9776438974271642]","[0.182373046875, 0.309051513671875, 0.404083251953125, 0.555450439453125, 0.573028564453125, 0.69927978515625, 0.889892578125, 0.97564697265625, 0.99603271484375, 1.018096923828125, 1.12762451171875, 1.28472900390625, 1.510711669921875, 1.65234375, 1.737701416015625, 2.189117431640625, 2.67041015625, 3.4566650390625, 4.918182373046875]"
4.2.07.tiff,DCT,"[26.990074532349468, 29.85831768371196, 31.269404997575315, 32.142889250716756, 32.7749721149326, 33.23378134029559, 33.60603882326676, 33.904469387790535, 34.206758283552254, 34.46104820531027, 34.71100280549879, 34.980659780502705, 35.280637956448885, 35.623915468898154, 35.987790043251245, 36.510752913826295, 37.2637332126993, 38.74191088336182, 42.88696938815462]","[0.6995232135351127, 0.7824387269336973, 0.8198120919602638, 0.8384459949314435, 0.8524505345536862, 0.862263848328221, 0.8702323164225708, 0.8758799937083056, 0.881755262291496, 0.8864835676329014, 0.8909161754148927, 0.8957728414246521, 0.9008128101935619, 0.906249157415826, 0.91175041705023, 0.9192851487548989, 0.9296406417991863, 0.9471246494866453, 0.9776479116683113]","[0.22637939453125, 0.332855224609375, 0.41815185546875, 0.4942626953125, 0.56915283203125, 0.637451171875, 0.70703125, 0.7696533203125, 0.8411865234375, 0.9058837890625, 0.9686279296875, 1.055206298828125, 1.158203125, 1.292755126953125, 1.441192626953125, 1.673126220703125, 2.03173828125, 2.681549072265625, 4.194488525390625]"
4.2.07.tiff,Oliveira propose,"[26.498575981568322, 28.761861655951314, 29.763071959839632, 30.65741275503767, 31.04867303909427, 31.560736045732042, 32.03394944742561, 32.56144273725988, 32.88288560852502, 32.98759721296768, 33.29132452170874, 33.69960838371412, 34.253904250813406, 34.651157651691236, 34.97554856026405, 35.769172097237856, 36.73433742055212, 38.67657489588369, 42.86678026227712]","[0.6920592526227791, 0.7657526786380736, 0.7971802661656222, 0.8196857504610224, 0.8305800537817422, 0.8422523919141169, 0.8503621839442768, 0.8595965400559723, 0.8655659716614558, 0.8686088896485725, 0.8755480885377619, 0.8824199460309194, 0.8899482516136427, 0.8957909761451185, 0.9010216754676831, 0.9125623868295358, 0.9253133351517484, 0.9475961774456455, 0.9776260796423006]","[0.217864990234375, 0.32464599609375, 0.42950439453125, 0.503570556640625, 0.5738525390625, 0.6722412109375, 0.7490234375, 0.82147216796875, 0.902252197265625, 0.94757080078125, 1.04931640625, 1.20794677734375, 1.311065673828125, 1.440643310546875, 1.56414794921875, 1.865966796875, 2.2620849609375, 3.02490234375, 4.451141357421875]"
4.2.07.tiff,Brahimi propose,"[23.56210037166275, 26.710878892876334, 27.704337659941643, 29.4042417110612, 29.489075953958405, 30.3046103622789, 31.38589846452005, 31.652543920760046, 31.729320765556984, 31.822935483355124, 32.24003760968375, 32.86979018061053, 33.47006534609256, 33.85820307343421, 34.07692763608011, 35.17237436082546, 36.23802356811472, 37.839204811177616, 41.40783928867866]","[0.5887793520655867, 0.6883893691579981, 0.7254866839477309, 0.769200389767358, 0.77002170177731, 0.7998884884228207, 0.8249998628276741, 0.8288922142720985, 0.8297586028240517, 0.8306602776451106, 0.8424890916616125, 0.8591559108539707, 0.8707303475570498, 0.8766528936051948, 0.8796005905231269, 0.9004669499238321, 0.917400754161052, 0.9395453825510578, 0.9702944104169867]","[0.1585693359375, 0.230712890625, 0.30023193359375, 0.364410400390625, 0.3704833984375, 0.470367431640625, 0.56390380859375, 0.601593017578125, 0.61053466796875, 0.6214599609375, 0.70782470703125, 0.829254150390625, 0.9720458984375, 1.05548095703125, 1.10211181640625, 1.488739013671875, 1.909210205078125, 2.67828369140625, 4.203857421875]"
5.2.08.tiff,DCT,"[24.748634222567908, 27.380884714280867, 29.045658051396423, 30.172977464886284, 31.104002787419937, 31.727199878176712, 32.50880323821477, 32.96480588286691, 33.40856568793695, 33.89760443465926, 34.31881473776709, 34.83356291062024, 35.360161300607594, 36.00367734212877, 36.682429102420535, 37.63604556374864, 38.86336712945243, 40.685473787101486, 44.02696389190993]","[0.6694234242929896, 0.7825293017837007, 0.832860059828151, 0.8596136281647785, 0.8788987187239751, 0.893052044756766, 0.9034698245054007, 0.910834121458606, 0.9183563726091547, 0.9234727683653079, 0.9280866420780584, 0.9337502661409789, 0.9391264702012143, 0.9453074171233448, 0.9508674974839215, 0.9580683522706427, 0.9660251623181365, 0.9750683505336181, 0.9866902133498728]","[0.2403564453125, 0.39599609375, 0.52496337890625, 0.642333984375, 0.747039794921875, 0.843505859375, 0.92950439453125, 1.004425048828125, 1.087310791015625, 1.156219482421875, 1.23095703125, 1.323272705078125, 1.43310546875, 1.56610107421875, 1.709625244140625, 1.92962646484375, 2.24072265625, 2.750579833984375, 3.801666259765625]"
5.2.08.tiff,Oliveira propose,"[24.795508771370113, 27.056978850631577, 28.059618314577243, 29.415256581257342, 29.913859175482305, 30.909547743282673, 31.48218187482653, 32.075679775484375, 32.50347117642309, 32.67274680060507, 33.1938860787207, 33.95214247550784, 34.74404214994494, 35.30472241717341, 35.71052946341916, 36.78533212050008, 38.05714389832585, 39.98983411437666, 43.56071450236021]","[0.657462096878275, 0.764813872420844, 0.8036106111447329, 0.8377046290634163, 0.8509360083344786, 0.8712506106376884, 0.8818772496784465, 0.892931068289046, 0.9012992618574912, 0.9045378384789972, 0.9125747189288479, 0.9215135209493539, 0.9298300612622812, 0.9363521324430047, 0.9406582235569307, 0.9505358308953508, 0.9610800820482561, 0.9716427530152494, 0.985195098745903]","[0.230316162109375, 0.388275146484375, 0.523956298828125, 0.637359619140625, 0.71759033203125, 0.847808837890625, 0.930816650390625, 1.0086669921875, 1.095489501953125, 1.148590087890625, 1.260223388671875, 1.40557861328125, 1.50799560546875, 1.629974365234375, 1.74285888671875, 1.999725341796875, 2.350494384765625, 2.9189453125, 3.997406005859375]"
5.2.08.tiff,Brahimi propose,"[22.154618725506083, 25.00976172435118, 26.11554266593865, 27.726499569358186, 28.206359456981197, 29.109339545741104, 30.459483774809435, 31.07213146479549, 31.204385964070944, 31.31916257958781, 31.884863872601798, 32.63450841757134, 33.47656871317943, 34.162695914993705, 34.463165970487125, 35.830932201803364, 37.24348912202779, 39.05338329780823, 42.65796355348401]","[0.5079465276192946, 0.6474206635288335, 0.7033570652578731, 0.7695521437274011, 0.7737364673681327, 0.8102127290749829, 0.8511410919913869, 0.8585509302233272, 0.8599071415752153, 0.8618739667671499, 0.8773394960873496, 0.8933403617976046, 0.9100724682915096, 0.9172392493713128, 0.9200501613425001, 0.9385005215362949, 0.9525836724315915, 0.9665331646259806, 0.983176648247404]","[0.15692138671875, 0.24755859375, 0.342010498046875, 0.44189453125, 0.457550048828125, 0.575286865234375, 0.720458984375, 0.774322509765625, 0.785614013671875, 0.798065185546875, 0.8994140625, 1.02301025390625, 1.191802978515625, 1.279083251953125, 1.322998046875, 1.67108154296875, 2.03363037109375, 2.66998291015625, 3.90234375]"
5.2.09.tiff,DCT,"[23.267710334690964, 25.8899978037465, 27.339166943405935, 28.31960696330016, 29.072003355182837, 29.672241586333318, 30.20035237192711, 30.635990437432767, 31.057835881622783, 31.423424016654643, 31.796649766962794, 32.233879394466804, 32.742341504798425, 33.38315688382791, 34.12884772260627, 35.20327207542336, 36.65138627951216, 38.97504579286487, 43.57013539312242]","[0.6648476095705326, 0.7881085473540607, 0.8390878784598489, 0.8681509686495962, 0.8877897159726669, 0.900456187616999, 0.910877118230685, 0.9182913906410041, 0.9251619535801902, 0.9304975777699163, 0.9353064428613598, 0.9405376358525575, 0.9461068731742145, 0.952021752698054, 0.9579738920148229, 0.9653896237229698, 0.9732045945685004, 0.9823688832701147, 0.9923807355926145]","[0.35565185546875, 0.636932373046875, 0.8564453125, 1.035308837890625, 1.187042236328125, 1.321197509765625, 1.443023681640625, 1.542236328125, 1.64447021484375, 1.73175048828125, 1.824859619140625, 1.9359130859375, 2.06439208984375, 2.2275390625, 2.41241455078125, 2.678375244140625, 3.053955078125, 3.64276123046875, 4.70953369140625]"
5.2.09.tiff,Oliveira propose,"[22.843293956544663, 24.78973362116391, 25.73273074342969, 26.56375158325642, 26.98280542264907, 27.61114189467945, 28.115361336140463, 28.735262545080932, 29.174315963570567, 29.31178955744648, 29.699712784598823, 30.315337920914782, 31.120778580247016, 31.666630993263784, 32.32504009566518, 33.74427785195478, 35.17244693518521, 38.08095777784, 42.980320108258084]","[0.6437902668056339, 0.7555423199203627, 0.7958008869447192, 0.8303275473442776, 0.8448662000322746, 0.8614766836986665, 0.8721961024389681, 0.8848272326863234, 0.8929733859135243, 0.8965170566058895, 0.9045585349841437, 0.9133107346051952, 0.924463216763656, 0.9316662662172892, 0.9377753905076172, 0.9500651643391526, 0.9623760483615151, 0.9767987944382859, 0.9906227345137076]","[0.34246826171875, 0.623992919921875, 0.833709716796875, 1.037841796875, 1.173095703125, 1.345184326171875, 1.475738525390625, 1.6053466796875, 1.74664306640625, 1.814666748046875, 1.948638916015625, 2.14508056640625, 2.332275390625, 2.498046875, 2.675262451171875, 3.067474365234375, 3.488861083984375, 4.243377685546875, 5.32928466796875]"
5.2.09.tiff,Brahimi propose,"[20.30796321023104, 22.658335295844815, 23.387476343866016, 24.98353275426313, 25.13037773851131, 25.77491309558786, 26.943999240667726, 27.407177426149833, 27.56271348429058, 27.752491001090398, 28.104298997208815, 28.815695628223978, 29.610302105245545, 30.329346729006, 30.78458523532806, 32.27264864207037, 34.15354018624014, 36.343297770052175, 41.27520577401617]","[0.44834166763799566, 0.6208914990984913, 0.6715061313486413, 0.7502819091022238, 0.754798492100424, 0.7843309285830133, 0.8279246786993175, 0.8412594292695548, 0.8447943869577527, 0.8476229277623074, 0.8590635896620865, 0.8768757433615574, 0.895653618333876, 0.9071066706251095, 0.912737068877106, 0.9335145505270109, 0.9523270693958116, 0.9688007791519941, 0.987588940463173]","[0.185455322265625, 0.366485595703125, 0.49951171875, 0.74560546875, 0.772430419921875, 0.9398193359375, 1.219696044921875, 1.3509521484375, 1.387359619140625, 1.4249267578125, 1.550140380859375, 1.753570556640625, 2.02838134765625, 2.215789794921875, 2.331085205078125, 2.8077392578125, 3.317840576171875, 4.017913818359375, 5.19134521484375]"
5.2.10.tiff,DCT,"[22.94707426781297, 25.05439802694887, 26.204678793071572, 26.98520928317742, 27.56667554200601, 28.040751191571257, 28.467104051776, 28.827660206579754, 29.191514187066836, 29.526069599030578, 29.87572808185387, 30.290199319147572, 30.78418101802987, 31.415680655114095, 32.18091016383274, 33.32340347689212, 34.978038165336535, 37.67155141619236, 42.803104443849016]","[0.5945084471597439, 0.7370856324448213, 0.7979222564172778, 0.830499776131303, 0.8513675503511244, 0.8670486938465288, 0.8794230288903382, 0.8887200059173531, 0.8976421831323329, 0.9050168479690748, 0.9117726890981097, 0.9192258110777993, 0.9271505582210299, 0.9358870036700336, 0.9447807985808555, 0.9557126937306963, 0.9677158848752138, 0.9806153837375938, 0.9928515380172537]","[0.31085205078125, 0.593963623046875, 0.8421630859375, 1.043975830078125, 1.224273681640625, 1.38116455078125, 1.524444580078125, 1.643585205078125, 1.772796630859375, 1.885528564453125, 1.998260498046875, 2.138031005859375, 2.300994873046875, 2.50958251953125, 2.750030517578125, 3.10040283203125, 3.5821533203125, 4.314300537109375, 5.50445556640625]"
5.2.10.tiff,Oliveira propose,"[22.760873460030794, 24.543779301059573, 25.40910603877848, 26.18668148963962, 26.57135801691018, 27.1649871417805, 27.61885781425014, 28.064426556116846, 28.447436436428685, 28.57471462693105, 28.9019853535966, 29.503014250722693, 30.213483699601483, 30.727649454025325, 31.358119446605404, 32.91670955059186, 34.30669835497093, 37.47768141730808, 42.65655590052411]","[0.5755057234074723, 0.7109507152359335, 0.7615226473532752, 0.8006725777334165, 0.8173993978484855, 0.8399987086436512, 0.8543618659725917, 0.8673262827387594, 0.8775851744051792, 0.881399082761572, 0.8905529635115853, 0.9028317095800392, 0.9152020185505763, 0.9242280622327943, 0.9325014480390809, 0.9490080137444254, 0.961847692396676, 0.9786876703773617, 0.9923701744304382]","[0.295074462890625, 0.586090087890625, 0.8184814453125, 1.048095703125, 1.1961669921875, 1.395294189453125, 1.53643798828125, 1.676544189453125, 1.82525634765625, 1.901580810546875, 2.049560546875, 2.270751953125, 2.476593017578125, 2.663970947265625, 2.870086669921875, 3.34515380859375, 3.803253173828125, 4.67181396484375, 5.8096923828125]"
5.2.10.tiff,Brahimi propose,"[20.79174401308584, 22.761771751419953, 23.48320431097891, 24.88255062658627, 24.993778675233393, 25.589438226662025, 26.677895430811738, 27.06802375011047, 27.200832806750928, 27.333953646825677, 27.699935750279554, 28.302198316549912, 29.05734743059191, 29.707247801341783, 30.099181307433284, 31.523487017509662, 33.49418946822889, 35.639528675523714, 40.74037912628613]","[0.38687659269543545, 0.5632453468622806, 0.6276231877663163, 0.723028098007181, 0.7288779363878599, 0.7628058883111348, 0.8141993713198347, 0.828868077052312, 0.8334299722039399, 0.8374188848495329, 0.8503428626489622, 0.8683364205738344, 0.8899022636577039, 0.9032035826994644, 0.9099334722558542, 0.9329421964555584, 0.9539762357814646, 0.9703407432826441, 0.9891550764240451]","[0.1650390625, 0.30615234375, 0.450469970703125, 0.685577392578125, 0.708953857421875, 0.896881103515625, 1.21514892578125, 1.3499755859375, 1.38946533203125, 1.42498779296875, 1.574737548828125, 1.790618896484375, 2.107208251953125, 2.323760986328125, 2.45220947265625, 3.00286865234375, 3.601837158203125, 4.365203857421875, 5.638427734375]"
7.1.01.tiff,DCT,"[26.85561658194175, 29.497261148482387, 30.838509351135063, 31.752921132954434, 32.439971001300044, 32.981954879397684, 33.42756607337467, 33.77894508337525, 34.12395711346869, 34.41846192744478, 34.69864997255634, 35.017250002796075, 35.37739398172835, 35.798919640074125, 36.253040256400425, 36.93755274995646, 37.902384692265024, 39.550307223471634, 43.29162156052309]","[0.6170722050204664, 0.7369140092296363, 0.7927199320460458, 0.8261270648458932, 0.848656341434265, 0.8648148646266689, 0.8769616344656874, 0.8856489086129908, 0.8936836763978311, 0.9002654474803146, 0.9059368794362065, 0.9122269522510992, 0.9187378048178865, 0.9259444645697907, 0.9325219549418409, 0.9416190869015939, 0.9522274961181687, 0.9660804038584905, 0.9844749277012479]","[0.187225341796875, 0.32269287109375, 0.45770263671875, 0.58563232421875, 0.706573486328125, 0.818756103515625, 0.92230224609375, 1.0093994140625, 1.10540771484375, 1.190460205078125, 1.27154541015625, 1.37347412109375, 1.494537353515625, 1.644500732421875, 1.805511474609375, 2.048187255859375, 2.389404296875, 2.976318359375, 4.225799560546875]"
7.1.01.tiff,Oliveira propose,"[26.994694089552116, 29.158348645605273, 29.970480486088373, 31.02113911139415, 31.30885411592327, 31.860630033838596, 32.14660602808557, 32.637307403109745, 32.88497375381727, 33.06383004130101, 33.5528110431957, 33.83289352811394, 34.20012780856067, 34.739721648073726, 35.02470620886471, 35.876948911211535, 37.09172856164733, 38.955663517277685, 42.994056401853456]","[0.6094145480417631, 0.7216697508255713, 0.7622571372092805, 0.8059449141580526, 0.8177574343866992, 0.8367822237335404, 0.8478876662387969, 0.8611704113245862, 0.868715120678533, 0.87426657210726, 0.8858515084987619, 0.8927670271233283, 0.8996396701807429, 0.910079929204227, 0.9151266806139238, 0.9287278893007261, 0.9442845277211588, 0.9614569674685511, 0.9831750416849613]","[0.176910400390625, 0.306671142578125, 0.44122314453125, 0.587799072265625, 0.67535400390625, 0.798797607421875, 0.890411376953125, 0.993927001953125, 1.093841552734375, 1.169677734375, 1.302520751953125, 1.435089111328125, 1.5498046875, 1.71771240234375, 1.84967041015625, 2.1754150390625, 2.580902099609375, 3.27740478515625, 4.545928955078125]"
